2026-03-26 17:41:16 | INFO     | utils.database:_init_database:149 | Database tables initialized
2026-03-27 19:27:04 | INFO     | agents.super_ensemble_agent:__init__:123 | SuperEnsembleAgent initialized with 3 agents
2026-03-27 19:27:04 | INFO     | main:create_agent:108 | Created ensemble agent
2026-03-27 19:27:04 | INFO     | agents.base_agent:__init__:88 | Initialized SuperDQNAgent on cpu
2026-03-27 19:27:04 | INFO     | agents.super_dqn_agent:__init__:146 | SuperDQNAgent initialized with state_size=64, action_size=3
2026-03-27 19:27:04 | INFO     | main:create_agent:108 | Created dqn agent
2026-03-27 19:27:04 | INFO     | utils.audit:__init__:50 | AuditLogger initialized
2026-03-27 19:27:04 | INFO     | main:__init__:63 | Crypto Trading AI initialized
2026-03-27 19:27:04 | INFO     | exchanges.base_exchange:__init__:106 | Initialized Binance exchange (testnet=True)
2026-03-27 19:27:04 | INFO     | main:create_exchange:141 | Created binance exchange connection
2026-03-27 19:27:04 | INFO     | utils.audit:__init__:50 | AuditLogger initialized
2026-03-27 19:27:04 | INFO     | main:__init__:63 | Crypto Trading AI initialized
2026-03-27 19:27:04 | INFO     | agents.base_agent:__init__:88 | Initialized SuperEnsembleAgent on cpu
2026-03-27 19:27:04 | INFO     | agents.base_agent:__init__:88 | Initialized SuperDQNAgent on cpu
2026-03-27 19:27:04 | INFO     | agents.super_dqn_agent:__init__:146 | SuperDQNAgent initialized with state_size=64, action_size=3
2026-03-27 19:27:04 | INFO     | agents.base_agent:__init__:88 | Initialized SuperTransformerAgent on cpu
2026-03-27 19:27:04 | INFO     | agents.super_transformer_agent:__init__:157 | SuperTransformerAgent initialized with d_model=128, nhead=8
2026-03-27 19:27:04 | INFO     | agents.base_agent:__init__:88 | Initialized LSTMAgent on cpu
2026-03-27 19:27:04 | INFO     | agents.lstm_agent:__init__:150 | LSTMAgent initialized with hidden_size=128, num_layers=3
2026-03-27 19:27:04 | INFO     | agents.super_ensemble_agent:__init__:123 | SuperEnsembleAgent initialized with 3 agents
2026-03-27 19:27:04 | INFO     | main:create_agent:108 | Created ensemble agent
2026-03-27 19:27:04 | INFO     | trading.portfolio:__init__:62 | Portfolio initialized with 10000.0 USDT
2026-03-27 19:27:04 | INFO     | trading.super_risk_manager:__init__:85 | SuperRiskManager initialized
2026-03-27 19:27:04 | INFO     | trading.engine:__init__:108 | TradingEngine initialized for BTCUSDT
2026-03-27 19:27:04 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from dqn: mat1 and mat2 shapes cannot be multiplied (1x9 and 64x256)
2026-03-27 19:27:04 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from transformer: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (60,) + inhomogeneous part.
2026-03-27 19:27:04 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from lstm: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (50,) + inhomogeneous part.
2026-03-27 19:27:04 | INFO     | utils.audit:__init__:50 | AuditLogger initialized
2026-03-27 19:27:04 | INFO     | main:__init__:63 | Crypto Trading AI initialized
2026-03-27 19:27:04 | INFO     | agents.base_agent:__init__:88 | Initialized SuperEnsembleAgent on cpu
2026-03-27 19:27:04 | INFO     | agents.base_agent:__init__:88 | Initialized SuperDQNAgent on cpu
2026-03-27 19:27:04 | INFO     | agents.super_dqn_agent:__init__:146 | SuperDQNAgent initialized with state_size=64, action_size=3
2026-03-27 19:27:04 | INFO     | agents.base_agent:__init__:88 | Initialized SuperTransformerAgent on cpu
2026-03-27 19:27:04 | INFO     | agents.super_transformer_agent:__init__:157 | SuperTransformerAgent initialized with d_model=128, nhead=8
2026-03-27 19:27:04 | INFO     | agents.base_agent:__init__:88 | Initialized LSTMAgent on cpu
2026-03-27 19:27:04 | INFO     | agents.lstm_agent:__init__:150 | LSTMAgent initialized with hidden_size=128, num_layers=3
2026-03-27 19:27:05 | INFO     | agents.super_ensemble_agent:__init__:123 | SuperEnsembleAgent initialized with 3 agents
2026-03-27 19:27:05 | INFO     | main:create_agent:108 | Created ensemble agent
2026-03-27 19:27:05 | INFO     | trading.portfolio:__init__:62 | Portfolio initialized with 10000.0 USDT
2026-03-27 19:27:05 | INFO     | trading.super_risk_manager:__init__:85 | SuperRiskManager initialized
2026-03-27 19:27:05 | INFO     | trading.engine:__init__:108 | TradingEngine initialized for BTCUSDT
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from dqn: mat1 and mat2 shapes cannot be multiplied (1x9 and 64x256)
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from transformer: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (60,) + inhomogeneous part.
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from lstm: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (50,) + inhomogeneous part.
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from dqn: mat1 and mat2 shapes cannot be multiplied (1x9 and 64x256)
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from transformer: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (60,) + inhomogeneous part.
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from lstm: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (50,) + inhomogeneous part.
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from dqn: mat1 and mat2 shapes cannot be multiplied (1x9 and 64x256)
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from transformer: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (60,) + inhomogeneous part.
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from lstm: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (50,) + inhomogeneous part.
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from dqn: mat1 and mat2 shapes cannot be multiplied (1x9 and 64x256)
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from transformer: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (60,) + inhomogeneous part.
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from lstm: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (50,) + inhomogeneous part.
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from dqn: mat1 and mat2 shapes cannot be multiplied (1x9 and 64x256)
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from transformer: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (60,) + inhomogeneous part.
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from lstm: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (50,) + inhomogeneous part.
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from dqn: mat1 and mat2 shapes cannot be multiplied (1x9 and 64x256)
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from transformer: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (60,) + inhomogeneous part.
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from lstm: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (50,) + inhomogeneous part.
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from dqn: mat1 and mat2 shapes cannot be multiplied (1x9 and 64x256)
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from transformer: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (60,) + inhomogeneous part.
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from lstm: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (50,) + inhomogeneous part.
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from dqn: mat1 and mat2 shapes cannot be multiplied (1x9 and 64x256)
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from transformer: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (60,) + inhomogeneous part.
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from lstm: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (50,) + inhomogeneous part.
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from dqn: mat1 and mat2 shapes cannot be multiplied (1x9 and 64x256)
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from transformer: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (60,) + inhomogeneous part.
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from lstm: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (50,) + inhomogeneous part.
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from dqn: mat1 and mat2 shapes cannot be multiplied (1x9 and 64x256)
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from transformer: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (60,) + inhomogeneous part.
2026-03-27 19:27:05 | ERROR    | agents.super_ensemble_agent:_collect_predictions:186 | Error getting prediction from lstm: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (50,) + inhomogeneous part.
2026-03-27 19:27:05 | INFO     | trading.super_risk_manager:__init__:85 | SuperRiskManager initialized
2026-03-27 19:27:05 | INFO     | trading.portfolio:__init__:62 | Portfolio initialized with 10000.0 USDT
2026-03-27 19:27:05 | INFO     | trading.portfolio:buy:148 | Bought 0.1 BTCUSDT at 50000.0
2026-03-27 19:27:05 | WARNING  | trading.portfolio:buy:116 | Insufficient cash to buy 2.0 ETHUSDT
2026-03-27 19:27:05 | INFO     | trading.portfolio:sell:182 | Sold 0.05 BTCUSDT at 55000.0
2026-03-27 19:27:05 | INFO     | utils.audit:__init__:50 | AuditLogger initialized
2026-03-27 19:27:05 | INFO     | main:__init__:63 | Crypto Trading AI initialized
2026-03-27 19:27:05 | INFO     | agents.base_agent:__init__:88 | Initialized SuperDQNAgent on cpu
2026-03-27 19:27:05 | INFO     | agents.super_dqn_agent:__init__:146 | SuperDQNAgent initialized with state_size=64, action_size=3
2026-03-27 19:27:05 | INFO     | main:create_agent:108 | Created dqn agent
2026-03-27 19:27:05 | INFO     | trading.portfolio:__init__:62 | Portfolio initialized with 10000.0 USDT
2026-03-27 19:27:05 | INFO     | trading.super_risk_manager:__init__:85 | SuperRiskManager initialized
2026-03-27 19:27:05 | INFO     | trading.engine:__init__:108 | TradingEngine initialized for BTCUSDT
2026-03-27 19:27:05 | INFO     | trading.portfolio:buy:148 | Bought 0.1 BTCUSDT at 50000.0
2026-03-27 19:27:05 | INFO     | agents.base_agent:__init__:88 | Initialized SuperDQNAgent on cpu
2026-03-27 19:27:05 | INFO     | agents.super_dqn_agent:__init__:146 | SuperDQNAgent initialized with state_size=10, action_size=3
2026-03-27 19:27:05 | INFO     | trading.super_risk_manager:__init__:85 | SuperRiskManager initialized
2026-03-27 19:27:05 | INFO     | backtest.backtest_engine:__init__:70 | BacktestEngine initialized
2026-03-27 19:27:05 | INFO     | agents.base_agent:__init__:88 | Initialized SuperDQNAgent on cpu
2026-03-27 19:27:05 | INFO     | agents.super_dqn_agent:__init__:146 | SuperDQNAgent initialized with state_size=10, action_size=3
2026-03-27 19:27:05 | INFO     | agents.base_agent:__init__:88 | Initialized SuperDQNAgent on cpu
2026-03-27 19:27:05 | INFO     | agents.super_dqn_agent:__init__:146 | SuperDQNAgent initialized with state_size=10, action_size=3
2026-03-27 19:27:05 | INFO     | agents.base_agent:__init__:88 | Initialized SuperDQNAgent on cpu
2026-03-27 19:27:05 | INFO     | agents.super_dqn_agent:__init__:146 | SuperDQNAgent initialized with state_size=10, action_size=3
2026-03-27 19:27:05 | INFO     | agents.base_agent:__init__:88 | Initialized SuperDQNAgent on cpu
2026-03-27 19:27:05 | INFO     | agents.super_dqn_agent:__init__:146 | SuperDQNAgent initialized with state_size=10, action_size=3
2026-03-27 19:27:05 | INFO     | agents.base_agent:__init__:88 | Initialized SuperDQNAgent on cpu
2026-03-27 19:27:05 | INFO     | agents.super_dqn_agent:__init__:146 | SuperDQNAgent initialized with state_size=10, action_size=3
2026-03-27 19:27:05 | INFO     | agents.base_agent:__init__:88 | Initialized SuperDQNAgent on cpu
2026-03-27 19:27:05 | INFO     | agents.super_dqn_agent:__init__:146 | SuperDQNAgent initialized with state_size=10, action_size=3
2026-03-27 19:27:05 | INFO     | agents.base_agent:reset:168 | Agent SuperDQNAgent reset
2026-03-27 19:27:05 | INFO     | agents.base_agent:__init__:88 | Initialized SuperDQNAgent on cpu
2026-03-27 19:27:05 | INFO     | agents.super_dqn_agent:__init__:146 | SuperDQNAgent initialized with state_size=10, action_size=3
2026-03-27 19:27:05 | INFO     | agents.base_agent:save_model:123 | Model saved to C:\Users\KULCZ\AppData\Local\Temp\pytest-of-KULCZ\pytest-18\test_model_save_load0\test_dqn_model.pt
